serve_type,spin_type,spin_intensity,serve_length,placement_zone,toss_height,contact_point,match_id,game_number,server_score,receiver_score,game_state,opponent_id,opponent_skill_level,opponent_style,side,return_type,return_quality,return_placement,rally_length,point_outcome,point_end_type,intended_setup,rally_type_achieved,chop_rally_outcome,point_won,score_margin,total_points_played_in_game,is_tied,is_trailing,is_leading,is_late_game,is_deuce_or_later,is_game_point_for_server,is_game_point_against_server,opponent_is_looper,opponent_is_chopper,opponent_is_attacker,spin_x_looper,score_margin_abs,is_high_pressure,opponent_skill_numeric,serve_spin_combo,serve_length_spin_combo,serve_placement_combo,full_serve_combo,is_heavy_spin,is_low_spin,spin_length_interaction,combo_attempts,combo_win_rate,combo_reliability
backhand,float/no-spin,1,long,middle_FH,low,hip_level_backhand,4,2,6,8,neutral,3,intermediate,allround,backhand_side,loop,3,deep_FH,8,lost,forced_error,start_chop_rally,attack_rally,not_applicable,0,-2,14,0,1,0,0,0,0,0,0,0,0,0,2,0,2.0,backhand_float/no-spin,long_float/no-spin,backhand_middle_FH,backhand_float/no-spin_long_middle_FH,0,1,1_long,2,0.0,0.03333333333333333
backhand,sidespin-back,1,short,middle_BH,low,body_center,4,2,6,9,neutral,3,intermediate,allround,backhand_side,pop_up,1,wide_FH,4,won,winner,force_weak_push,attack_rally,not_applicable,1,-3,15,0,1,0,0,0,0,0,0,0,0,0,3,0,2.0,backhand_sidespin-back,short_sidespin-back,backhand_middle_BH,backhand_sidespin-back_short_middle_BH,0,1,1_short,3,0.5,0.06666666666666667
backhand,float/no-spin,1,half_long,middle_BH,low,body_center,4,2,7,9,neutral,3,intermediate,allround,backhand_side,flip,3,short_FH,6,lost,forced_error,start_chop_rally,attack_rally,not_applicable,0,-2,16,0,1,0,1,0,0,0,0,0,0,0,2,0,2.0,backhand_float/no-spin,half_long_float/no-spin,backhand_middle_BH,backhand_float/no-spin_half_long_middle_BH,0,1,1_half_long,2,0.0,0.03333333333333333
short_backspin,backspin,2,short,wide_BH,medium,low_table_level,4,2,7,10,game_point,3,intermediate,allround,backhand_side,push,2,short_middle,10,won,chop_rally_won,force_weak_push,chop_rally,won,1,-3,17,0,1,0,1,0,0,1,0,0,0,0,3,1,2.0,short_backspin_backspin,short_backspin,short_backspin_wide_BH,short_backspin_backspin_short_wide_BH,0,0,2_short,18,0.29411764705882354,0.5666666666666667
short_backspin,backspin,3,short,elbow,low,hip_level_forehand,4,2,8,10,game_point,3,intermediate,allround,backhand_side,push,1,deep_FH,6,won,forced_error,force_pop_up,mixed,not_applicable,1,-2,18,0,1,0,1,0,0,1,0,0,0,0,2,1,2.0,short_backspin_backspin,short_backspin,short_backspin_elbow,short_backspin_backspin_short_elbow,1,0,3_short,19,0.5555555555555556,0.6
no_spin_disguised,float/no-spin,1,half_long,middle_BH,low,low_table_level,4,2,9,10,game_point,3,intermediate,allround,backhand_side,pop_up,1,short_FH,4,won,forced_error,force_pop_up,attack_rally,not_applicable,1,-1,19,0,1,0,1,0,0,1,0,0,0,0,1,1,2.0,no_spin_disguised_float/no-spin,half_long_float/no-spin,no_spin_disguised_middle_BH,no_spin_disguised_float/no-spin_half_long_middle_BH,0,1,1_half_long,3,1.0,0.06666666666666667
pendulum,backspin,2,short,middle_FH,low,hip_level_forehand,4,2,10,10,deuce,3,intermediate,allround,backhand_side,banana_flip,2,deep_BH,2,lost,chop_rally_lost,force_weak_push,attack_rally,not_applicable,0,0,20,1,0,0,1,1,0,0,0,0,0,0,0,1,2.0,pendulum_backspin,short_backspin,pendulum_middle_FH,pendulum_backspin_short_middle_FH,0,0,2_short,9,0.625,0.26666666666666666
pendulum,backspin,2,short,wide_BH,low,hip_level_forehand,4,2,10,11,deuce,3,intermediate,allround,backhand_side,miss,0,not_applicable,1,won,forced_error,direct_point,direct_point,not_applicable,1,-1,21,0,1,0,1,1,0,1,0,0,0,0,1,1,2.0,pendulum_backspin,short_backspin,pendulum_wide_BH,pendulum_backspin_short_wide_BH,0,0,2_short,13,0.5833333333333334,0.4
short_backspin,float/no-spin,1,short,middle_FH,low,low_table_level,4,2,11,11,deuce,3,intermediate,allround,backhand_side,loop,3,wide_FH,4,won,winner,force_weak_push,attack_rally,not_applicable,1,0,22,1,0,0,1,1,0,0,0,0,0,0,0,1,2.0,short_backspin_float/no-spin,short_float/no-spin,short_backspin_middle_FH,short_backspin_float/no-spin_short_middle_FH,0,1,1_short,1,0.456,0.0
reverse_pendulum,sidespin-top,2,long,middle_BH,medium,body_center,4,2,12,11,deuce,3,intermediate,allround,backhand_side,push,2,short_FH,8,lost,chop_rally_lost,direct_point,mixed,not_applicable,0,1,23,0,0,1,1,1,1,0,0,0,0,0,1,1,2.0,reverse_pendulum_sidespin-top,long_sidespin-top,reverse_pendulum_middle_BH,reverse_pendulum_sidespin-top_long_middle_BH,0,0,2_long,3,1.0,0.06666666666666667
reverse_pendulum,sidespin-back,2,long,middle_BH,low,extended_forehand,4,2,12,12,deuce,3,intermediate,allround,backhand_side,loop,2,deep_BH,7,won,chop_rally_won,force_weak_push,attack_rally,not_applicable,1,0,24,1,0,0,1,1,0,0,0,0,0,0,0,1,2.0,reverse_pendulum_sidespin-back,long_sidespin-back,reverse_pendulum_middle_BH,reverse_pendulum_sidespin-back_long_middle_BH,0,0,2_long,3,0.5,0.06666666666666667
short_backspin,backspin,3,short,wide_BH,medium,body_center,4,2,13,12,deuce,3,intermediate,allround,backhand_side,push,2,wide_BH,3,lost,forced_error,start_chop_rally,mixed,not_applicable,0,1,25,0,0,1,1,1,1,0,0,0,0,0,1,1,2.0,short_backspin_backspin,short_backspin,short_backspin_wide_BH,short_backspin_backspin_short_wide_BH,1,0,3_short,18,0.35294117647058826,0.5666666666666667
backhand,backspin,2,half_long,elbow,low,low_table_level,4,2,13,13,deuce,3,intermediate,allround,backhand_side,pop_up,1,deep_BH,3,won,winner,start_chop_rally,attack_rally,not_applicable,1,0,26,1,0,0,1,1,0,0,0,0,0,0,0,1,2.0,backhand_backspin,half_long_backspin,backhand_elbow,backhand_backspin_half_long_elbow,0,0,2_half_long,4,1.0,0.1
short_backspin,backspin,3,half_long,middle_BH,low,low_table_level,4,2,14,13,deuce,3,intermediate,allround,backhand_side,push,2,deep_FH,5,lost,chop_rally_lost,start_chop_rally,mixed,not_applicable,0,1,27,0,0,1,1,1,1,0,0,0,0,0,1,1,2.0,short_backspin_backspin,half_long_backspin,short_backspin_middle_BH,short_backspin_backspin_half_long_middle_BH,1,0,3_half_long,4,1.0,0.1
short_backspin,backspin,3,half_long,wide_FH,low,body_center,4,2,14,14,deuce,3,intermediate,allround,backhand_side,push,1,deep_FH,4,won,winner,force_weak_push,mixed,not_applicable,1,0,28,1,0,0,1,1,0,0,0,0,0,0,0,1,2.0,short_backspin_backspin,half_long_backspin,short_backspin_wide_FH,short_backspin_backspin_half_long_wide_FH,1,0,3_half_long,2,0.0,0.03333333333333333
short_backspin,backspin,3,short,middle_FH,medium,hip_level_forehand,4,2,15,14,deuce,3,intermediate,allround,backhand_side,push,1,wide_BH,5,lost,forced_error,start_chop_rally,mixed,not_applicable,0,1,29,0,0,1,1,1,1,0,0,0,0,0,1,1,2.0,short_backspin_backspin,short_backspin,short_backspin_middle_FH,short_backspin_backspin_short_middle_FH,1,0,3_short,8,0.42857142857142855,0.23333333333333334
short_backspin,backspin,3,long,wide_BH,low,body_center,4,2,15,15,deuce,3,intermediate,allround,backhand_side,push,1,short_middle,14,won,forced_error,start_chop_rally,chop_rally,won,1,0,30,1,0,0,1,1,0,0,0,0,0,0,0,1,2.0,short_backspin_backspin,long_backspin,short_backspin_wide_BH,short_backspin_backspin_long_wide_BH,1,0,3_long,3,0.0,0.06666666666666667
short_backspin,backspin,3,short,wide_BH,medium,low_table_level,4,2,16,15,deuce,3,intermediate,allround,backhand_side,miss,0,not_applicable,1,won,forced_error,start_chop_rally,direct_point,not_applicable,1,1,31,0,0,1,1,1,1,0,0,0,0,0,1,1,2.0,short_backspin_backspin,short_backspin,short_backspin_wide_BH,short_backspin_backspin_short_wide_BH,1,0,3_short,18,0.29411764705882354,0.5666666666666667
backhand,backspin,3,short,middle_FH,low,hip_level_backhand,4,3,0,0,neutral,3,intermediate,allround,backhand_side,miss,0,not_applicable,1,won,forced_error,start_chop_rally,direct_point,not_applicable,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,backhand_backspin,short_backspin,backhand_middle_FH,backhand_backspin_short_middle_FH,1,0,3_short,5,0.75,0.13333333333333333
backhand,float/no-spin,1,long,middle_BH,medium,hip_level_backhand,4,3,1,0,neutral,3,intermediate,allround,backhand_side,banana_flip,2,deep_FH,4,lost,chop_rally_lost,direct_point,attack_rally,not_applicable,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2.0,backhand_float/no-spin,long_float/no-spin,backhand_middle_BH,backhand_float/no-spin_long_middle_BH,0,1,1_long,2,0.0,0.03333333333333333
reverse_pendulum,sidespin-back,3,short,wide_BH,low,body_center,4,3,1,1,neutral,3,intermediate,allround,backhand_side,net,0,not_applicable,1,won,forced_error,force_weak_push,direct_point,not_applicable,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,reverse_pendulum_sidespin-back,short_sidespin-back,reverse_pendulum_wide_BH,reverse_pendulum_sidespin-back_short_wide_BH,1,0,3_short,2,0.0,0.03333333333333333
reverse_pendulum,sidespin-back,2,half_long,wide_FH,high,extended_forehand,4,3,2,1,neutral,3,intermediate,allround,backhand_side,push,2,short_FH,5,lost,forced_error,force_pop_up,chop_rally,lost,0,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,2.0,reverse_pendulum_sidespin-back,half_long_sidespin-back,reverse_pendulum_wide_FH,reverse_pendulum_sidespin-back_half_long_wide_FH,0,0,2_half_long,1,0.456,0.0
short_backspin,backspin,2,short,middle_FH,high,hip_level_forehand,4,3,2,2,neutral,3,intermediate,allround,backhand_side,miss,0,not_applicable,1,won,forced_error,force_weak_push,direct_point,not_applicable,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,short_backspin_backspin,short_backspin,short_backspin_middle_FH,short_backspin_backspin_short_middle_FH,0,0,2_short,8,0.2857142857142857,0.23333333333333334
short_backspin,backspin,3,half_long,wide_BH,low,low_table_level,4,3,3,2,neutral,3,intermediate,allround,backhand_side,push,1,deep_FH,9,won,chop_rally_won,start_chop_rally,chop_rally,won,1,1,5,0,0,1,0,0,0,0,0,0,0,0,1,0,2.0,short_backspin_backspin,half_long_backspin,short_backspin_wide_BH,short_backspin_backspin_half_long_wide_BH,1,0,3_half_long,6,0.2,0.16666666666666666
pendulum,sidespin-back,1,long,middle_BH,low,hip_level_forehand,4,3,4,2,neutral,3,intermediate,allround,backhand_side,loop,3,wide_BH,8,lost,forced_error,force_weak_push,attack_rally,not_applicable,0,2,6,0,0,1,0,0,0,0,0,0,0,0,2,0,2.0,pendulum_sidespin-back,long_sidespin-back,pendulum_middle_BH,pendulum_sidespin-back_long_middle_BH,0,1,1_long,3,0.0,0.06666666666666667
pendulum,backspin,2,short,wide_BH,low,hip_level_forehand,4,3,4,3,neutral,3,intermediate,allround,backhand_side,push,2,short_middle,9,lost,chop_rally_lost,force_weak_push,chop_rally,lost,0,1,7,0,0,1,0,0,0,0,0,0,0,0,1,0,2.0,pendulum_backspin,short_backspin,pendulum_wide_BH,pendulum_backspin_short_wide_BH,0,0,2_short,13,0.6666666666666666,0.4
pendulum,backspin,1,short,elbow,medium,hip_level_forehand,4,3,4,4,neutral,3,intermediate,allround,backhand_side,push,2,deep_BH,19,won,forced_error,force_weak_push,chop_rally,won,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,pendulum_backspin,short_backspin,pendulum_elbow,pendulum_backspin_short_elbow,0,1,1_short,13,0.3333333333333333,0.4
pendulum,backspin,1,short,wide_FH,low,hip_level_forehand,4,3,5,4,neutral,3,intermediate,allround,backhand_side,miss,0,not_applicable,1,won,forced_error,force_weak_push,direct_point,not_applicable,1,1,9,0,0,1,0,0,0,0,0,0,0,0,1,0,2.0,pendulum_backspin,short_backspin,pendulum_wide_FH,pendulum_backspin_short_wide_FH,0,1,1_short,10,0.5555555555555556,0.3
reverse_pendulum,sidespin-back,1,long,middle_BH,low,hip_level_forehand,4,3,6,4,neutral,3,intermediate,allround,backhand_side,loop,3,wide_BH,2,lost,chop_rally_lost,direct_point,attack_rally,not_applicable,0,2,10,0,0,1,0,0,0,0,0,0,0,0,2,0,2.0,reverse_pendulum_sidespin-back,long_sidespin-back,reverse_pendulum_middle_BH,reverse_pendulum_sidespin-back_long_middle_BH,0,1,1_long,3,1.0,0.06666666666666667
reverse_pendulum,sidespin-top,2,short,middle_BH,low,extended_forehand,4,3,6,5,neutral,3,intermediate,allround,backhand_side,banana_flip,3,wide_FH,6,lost,chop_rally_lost,direct_point,attack_rally,not_applicable,0,1,11,0,0,1,0,0,0,0,0,0,0,0,1,0,2.0,reverse_pendulum_sidespin-top,short_sidespin-top,reverse_pendulum_middle_BH,reverse_pendulum_sidespin-top_short_middle_BH,0,0,2_short,2,1.0,0.03333333333333333
backhand,float/no-spin,2,long,elbow,low,body_center,4,3,6,6,neutral,3,intermediate,allround,backhand_side,loop,3,deep_BH,6,lost,chop_rally_lost,direct_point,attack_rally,not_applicable,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,backhand_float/no-spin,long_float/no-spin,backhand_elbow,backhand_float/no-spin_long_elbow,0,0,2_long,4,0.0,0.1
backhand,sidespin-back,3,half_long,wide_BH,medium,hip_level_backhand,4,3,6,7,neutral,3,intermediate,allround,backhand_side,pop_up,1,short_middle,3,won,winner,start_chop_rally,attack_rally,not_applicable,1,-1,13,0,1,0,0,0,0,0,0,0,0,0,1,0,2.0,backhand_sidespin-back,half_long_sidespin-back,backhand_wide_BH,backhand_sidespin-back_half_long_wide_BH,1,0,3_half_long,1,0.456,0.0
short_backspin,backspin,3,short,middle_FH,medium,low_table_level,4,3,7,7,neutral,3,intermediate,allround,backhand_side,push,1,short_middle,13,lost,forced_error,force_weak_push,chop_rally,lost,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,short_backspin_backspin,short_backspin,short_backspin_middle_FH,short_backspin_backspin_short_middle_FH,1,0,3_short,8,0.42857142857142855,0.23333333333333334
short_backspin,float/no-spin,1,long,middle_FH,low,low_table_level,4,3,7,8,neutral,3,intermediate,allround,backhand_side,banana_flip,2,short_middle,4,won,chop_rally_won,force_weak_push,attack_rally,not_applicable,1,-1,15,0,1,0,0,0,0,0,0,0,0,0,1,0,2.0,short_backspin_float/no-spin,long_float/no-spin,short_backspin_middle_FH,short_backspin_float/no-spin_long_middle_FH,0,1,1_long,1,0.456,0.0
no_spin_disguised,float/no-spin,2,half_long,wide_FH,low,hip_level_forehand,4,3,8,8,neutral,3,intermediate,allround,backhand_side,miss,0,not_applicable,1,won,forced_error,force_pop_up,direct_point,not_applicable,1,0,16,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0,no_spin_disguised_float/no-spin,half_long_float/no-spin,no_spin_disguised_wide_FH,no_spin_disguised_float/no-spin_half_long_wide_FH,0,0,2_half_long,3,0.5,0.06666666666666667
no_spin_disguised,float/no-spin,2,short,wide_BH,low,body_center,4,3,9,8,neutral,3,intermediate,allround,backhand_side,flip,2,wide_FH,2,won,forced_error,direct_point,attack_rally,not_applicable,1,1,17,0,0,1,1,0,0,0,0,0,0,0,1,0,2.0,no_spin_disguised_float/no-spin,short_float/no-spin,no_spin_disguised_wide_BH,no_spin_disguised_float/no-spin_short_wide_BH,0,0,2_short,3,0.5,0.06666666666666667
no_spin_disguised,float/no-spin,1,half_long,middle_FH,medium,low_table_level,4,3,10,8,game_point,3,intermediate,allround,backhand_side,flip,2,short_FH,2,won,winner,direct_point,attack_rally,not_applicable,1,2,18,0,0,1,1,0,1,0,0,0,0,0,2,1,2.0,no_spin_disguised_float/no-spin,half_long_float/no-spin,no_spin_disguised_middle_FH,no_spin_disguised_float/no-spin_half_long_middle_FH,0,1,1_half_long,4,0.6666666666666666,0.1
no_spin_disguised,float/no-spin,1,short,elbow,low,low_table_level,5,1,0,0,neutral,2,advanced,looper,backhand_side,flip,2,short_FH,6,lost,chop_rally_lost,direct_point,attack_rally,not_applicable,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3.0,no_spin_disguised_float/no-spin,short_float/no-spin,no_spin_disguised_elbow,no_spin_disguised_float/no-spin_short_elbow,0,1,1_short,7,0.3333333333333333,0.2
short_backspin,backspin,3,short,wide_BH,low,low_table_level,5,1,0,1,neutral,2,advanced,looper,backhand_side,push,3,deep_BH,6,lost,forced_error,start_chop_rally,chop_rally,lost,0,-1,1,0,1,0,0,0,0,0,1,0,0,3,1,0,3.0,short_backspin_backspin,short_backspin,short_backspin_wide_BH,short_backspin_backspin_short_wide_BH,1,0,3_short,18,0.35294117647058826,0.5666666666666667
pendulum,backspin,3,short,middle_BH,medium,low_table_level,5,1,0,2,neutral,2,advanced,looper,backhand_side,miss,0,not_applicable,1,won,forced_error,start_chop_rally,direct_point,not_applicable,1,-2,2,0,1,0,0,0,0,0,1,0,0,3,2,0,3.0,pendulum_backspin,short_backspin,pendulum_middle_BH,pendulum_backspin_short_middle_BH,1,0,3_short,6,0.4,0.16666666666666666
backhand,float/no-spin,1,short,elbow,low,hip_level_backhand,5,1,1,2,neutral,2,advanced,looper,backhand_side,loop,3,wide_BH,7,lost,chop_rally_lost,start_chop_rally,attack_rally,not_applicable,0,-1,3,0,1,0,0,0,0,0,1,0,0,1,1,0,3.0,backhand_float/no-spin,short_float/no-spin,backhand_elbow,backhand_float/no-spin_short_elbow,0,1,1_short,6,0.2,0.16666666666666666
backhand,float/no-spin,1,half_long,elbow,low,low_table_level,5,1,1,3,neutral,2,advanced,looper,backhand_side,flip,2,deep_BH,5,lost,forced_error,force_weak_push,attack_rally,not_applicable,0,-2,4,0,1,0,0,0,0,0,1,0,0,1,2,0,3.0,backhand_float/no-spin,half_long_float/no-spin,backhand_elbow,backhand_float/no-spin_half_long_elbow,0,1,1_half_long,2,1.0,0.03333333333333333
backhand,backspin,3,half_long,wide_FH,low,low_table_level,5,1,1,4,neutral,2,advanced,looper,backhand_side,banana_flip,2,wide_BH,6,lost,chop_rally_lost,start_chop_rally,attack_rally,not_applicable,0,-3,5,0,1,0,0,0,0,0,1,0,0,3,3,0,3.0,backhand_backspin,half_long_backspin,backhand_wide_FH,backhand_backspin_half_long_wide_FH,1,0,3_half_long,3,0.0,0.06666666666666667
pendulum,backspin,3,long,middle_BH,low,hip_level_forehand,5,1,1,5,trailing,2,advanced,looper,backhand_side,loop,3,deep_FH,2,lost,forced_error,start_chop_rally,attack_rally,not_applicable,0,-4,6,0,1,0,0,0,0,0,1,0,0,3,4,0,3.0,pendulum_backspin,long_backspin,pendulum_middle_BH,pendulum_backspin_long_middle_BH,1,0,3_long,4,0.6666666666666666,0.1
pendulum,backspin,1,short,elbow,medium,low_table_level,5,1,1,6,trailing,2,advanced,looper,backhand_side,loop,3,wide_BH,8,lost,chop_rally_lost,force_weak_push,attack_rally,not_applicable,0,-5,7,0,1,0,0,0,0,0,1,0,0,1,5,0,3.0,pendulum_backspin,short_backspin,pendulum_elbow,pendulum_backspin_short_elbow,0,1,1_short,13,0.4166666666666667,0.4
short_backspin,backspin,2,short,elbow,low,low_table_level,5,1,1,7,trailing,2,advanced,looper,backhand_side,push,2,deep_FH,19,lost,chop_rally_lost,start_chop_rally,chop_rally,lost,0,-6,8,0,1,0,0,0,0,0,1,0,0,2,6,0,3.0,short_backspin_backspin,short_backspin,short_backspin_elbow,short_backspin_backspin_short_elbow,0,0,2_short,19,0.6111111111111112,0.6
short_backspin,backspin,2,long,elbow,low,hip_level_forehand,5,1,1,8,trailing,2,advanced,looper,backhand_side,loop,3,wide_BH,4,lost,forced_error,force_weak_push,attack_rally,not_applicable,0,-7,9,0,1,0,0,0,0,0,1,0,0,2,7,0,3.0,short_backspin_backspin,long_backspin,short_backspin_elbow,short_backspin_backspin_long_elbow,0,0,2_long,2,1.0,0.03333333333333333
short_backspin,backspin,2,short,wide_BH,low,low_table_level,5,1,1,9,trailing,2,advanced,looper,backhand_side,push,2,deep_FH,4,lost,chop_rally_lost,force_weak_push,mixed,not_applicable,0,-8,10,0,1,0,0,0,0,0,1,0,0,2,8,0,3.0,short_backspin_backspin,short_backspin,short_backspin_wide_BH,short_backspin_backspin_short_wide_BH,0,0,2_short,18,0.35294117647058826,0.5666666666666667
pendulum,backspin,3,long,elbow,low,hip_level_forehand,5,1,1,10,game_point,2,advanced,looper,backhand_side,loop,3,wide_FH,4,lost,unforced_error,force_weak_push,attack_rally,not_applicable,0,-9,11,0,1,0,0,0,0,1,1,0,0,3,9,1,3.0,pendulum_backspin,long_backspin,pendulum_elbow,pendulum_backspin_long_elbow,1,0,3_long,7,0.16666666666666666,0.2
pendulum,backspin,2,short,elbow,high,hip_level_forehand,5,2,0,0,neutral,2,advanced,looper,backhand_side,push,3,deep_FH,2,won,forced_error,force_weak_push,mixed,not_applicable,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,3.0,pendulum_backspin,short_backspin,pendulum_elbow,pendulum_backspin_short_elbow,0,0,2_short,13,0.3333333333333333,0.4
pendulum,backspin,2,short,middle_FH,low,hip_level_forehand,5,2,1,0,neutral,2,advanced,looper,backhand_side,miss,0,not_applicable,1,won,forced_error,start_chop_rally,direct_point,not_applicable,1,1,1,0,0,1,0,0,0,0,1,0,0,2,1,0,3.0,pendulum_backspin,short_backspin,pendulum_middle_FH,pendulum_backspin_short_middle_FH,0,0,2_short,9,0.5,0.26666666666666666
no_spin_disguised,backspin,2,short,wide_FH,low,low_table_level,5,2,2,0,neutral,2,advanced,looper,backhand_side,push,2,wide_BH,21,won,chop_rally_won,direct_point,chop_rally,won,1,2,2,0,0,1,0,0,0,0,1,0,0,2,2,0,3.0,no_spin_disguised_backspin,short_backspin,no_spin_disguised_wide_FH,no_spin_disguised_backspin_short_wide_FH,0,0,2_short,1,0.456,0.0
no_spin_disguised,float/no-spin,1,short,middle_BH,low,low_table_level,5,2,3,0,neutral,2,advanced,looper,backhand_side,push,3,deep_FH,16,won,forced_error,direct_point,chop_rally,won,1,3,3,0,0,1,0,0,0,0,1,0,0,1,3,0,3.0,no_spin_disguised_float/no-spin,short_float/no-spin,no_spin_disguised_middle_BH,no_spin_disguised_float/no-spin_short_middle_BH,0,1,1_short,7,0.3333333333333333,0.2
pendulum,backspin,3,short,wide_BH,low,hip_level_forehand,5,2,4,0,leading,2,advanced,looper,backhand_side,miss,0,not_applicable,1,won,forced_error,force_pop_up,direct_point,not_applicable,1,4,4,0,0,1,0,0,0,0,1,0,0,3,4,0,3.0,pendulum_backspin,short_backspin,pendulum_wide_BH,pendulum_backspin_short_wide_BH,1,0,3_short,13,0.5833333333333334,0.4
short_backspin,backspin,3,short,elbow,low,hip_level_forehand,5,2,5,0,leading,2,advanced,looper,backhand_side,push,2,deep_BH,19,lost,chop_rally_lost,force_weak_push,chop_rally,lost,0,5,5,0,0,1,0,0,0,0,1,0,0,3,5,0,3.0,short_backspin_backspin,short_backspin,short_backspin_elbow,short_backspin_backspin_short_elbow,1,0,3_short,19,0.6111111111111112,0.6
pendulum,sidespin-back,2,short,elbow,low,hip_level_forehand,5,2,5,1,leading,2,advanced,looper,backhand_side,pop_up,2,deep_FH,3,won,winner,start_chop_rally,attack_rally,not_applicable,1,4,6,0,0,1,0,0,0,0,1,0,0,2,4,0,3.0,pendulum_sidespin-back,short_sidespin-back,pendulum_elbow,pendulum_sidespin-back_short_elbow,0,0,2_short,3,0.0,0.06666666666666667
reverse_pendulum,sidespin-back,3,half_long,middle_BH,high,body_center,5,2,6,1,leading,2,advanced,looper,backhand_side,loop,2,short_FH,7,won,chop_rally_won,force_pop_up,attack_rally,not_applicable,1,5,7,0,0,1,0,0,0,0,1,0,0,3,5,0,3.0,reverse_pendulum_sidespin-back,half_long_sidespin-back,reverse_pendulum_middle_BH,reverse_pendulum_sidespin-back_half_long_middle_BH,1,0,3_half_long,4,0.6666666666666666,0.1
pendulum,sidespin-back,2,short,elbow,low,hip_level_forehand,5,2,7,1,leading,2,advanced,looper,backhand_side,flip,2,wide_BH,4,lost,forced_error,start_chop_rally,attack_rally,not_applicable,0,6,8,0,0,1,0,0,0,0,1,0,0,2,6,0,3.0,pendulum_sidespin-back,short_sidespin-back,pendulum_elbow,pendulum_sidespin-back_short_elbow,0,0,2_short,3,0.5,0.06666666666666667
reverse_pendulum,sidespin-back,2,long,wide_FH,medium,hip_level_forehand,5,2,7,2,leading,2,advanced,looper,backhand_side,push,2,wide_FH,19,won,forced_error,force_pop_up,chop_rally,won,1,5,9,0,0,1,0,0,0,0,1,0,0,2,5,0,3.0,reverse_pendulum_sidespin-back,long_sidespin-back,reverse_pendulum_wide_FH,reverse_pendulum_sidespin-back_long_wide_FH,0,0,2_long,7,0.3333333333333333,0.2
short_backspin,backspin,3,short,elbow,medium,hip_level_forehand,5,2,8,2,leading,2,advanced,looper,backhand_side,push,2,short_FH,17,lost,forced_error,direct_point,chop_rally,lost,0,6,10,0,0,1,0,0,0,0,1,0,0,3,6,0,3.0,short_backspin_backspin,short_backspin,short_backspin_elbow,short_backspin_backspin_short_elbow,1,0,3_short,19,0.6111111111111112,0.6
backhand,float/no-spin,2,short,elbow,medium,low_table_level,5,2,8,3,leading,2,advanced,looper,backhand_side,pop_up,2,wide_FH,8,won,chop_rally_won,force_weak_push,attack_rally,not_applicable,1,5,11,0,0,1,0,0,0,0,1,0,0,2,5,0,3.0,backhand_float/no-spin,short_float/no-spin,backhand_elbow,backhand_float/no-spin_short_elbow,0,0,2_short,6,0.0,0.16666666666666666
backhand,float/no-spin,1,long,middle_BH,high,body_center,5,2,9,3,leading,2,advanced,looper,backhand_side,loop,3,wide_BH,2,lost,chop_rally_lost,start_chop_rally,attack_rally,not_applicable,0,6,12,0,0,1,0,0,0,0,1,0,0,1,6,0,3.0,backhand_float/no-spin,long_float/no-spin,backhand_middle_BH,backhand_float/no-spin_long_middle_BH,0,1,1_long,2,0.0,0.03333333333333333
backhand,backspin,2,short,elbow,low,hip_level_backhand,5,2,9,4,leading,2,advanced,looper,backhand_side,loop,3,short_FH,4,lost,forced_error,start_chop_rally,attack_rally,not_applicable,0,5,13,0,0,1,0,0,0,0,1,0,0,2,5,0,3.0,backhand_backspin,short_backspin,backhand_elbow,backhand_backspin_short_elbow,0,0,2_short,10,0.6666666666666666,0.3
tomahawk,sidespin-back,1,long,middle_FH,low,high_forehand,5,2,9,5,leading,2,advanced,looper,backhand_side,flip,2,wide_FH,2,lost,forced_error,direct_point,attack_rally,not_applicable,0,4,14,0,0,1,0,0,0,0,1,0,0,1,4,0,3.0,tomahawk_sidespin-back,long_sidespin-back,tomahawk_middle_FH,tomahawk_sidespin-back_long_middle_FH,0,1,1_long,3,0.5,0.06666666666666667
tomahawk,sidespin-top,2,long,middle_BH,high,hip_level_forehand,5,2,9,6,neutral,2,advanced,looper,backhand_side,loop,3,short_FH,5,lost,chop_rally_lost,start_chop_rally,attack_rally,not_applicable,0,3,15,0,0,1,0,0,0,0,1,0,0,2,3,0,3.0,tomahawk_sidespin-top,long_sidespin-top,tomahawk_middle_BH,tomahawk_sidespin-top_long_middle_BH,0,0,2_long,3,0.0,0.06666666666666667
